Penn_ID_prsn,Emp_Status,Emp_ Status_Date,Full_Part_Time,Exempt_Status,Emp_Age,Emp_Gender,Primary_Position_Name,Primary_Job_Profile_ID,Primary_Job_Profile_Name,Salary_Code,Personnel_Class,Visa_Type,NSO_completion_percent,Supervisory_status,Assignment_Date,Completion_Date,NSO_Complete_Code,number_of_weeks,Manager_Penn_Id,SUP_Employee_Type,Supervisor_Domains,SUP_Job_Code_Description,SUP_Learning
82997234,A,5/20/2019,F,N,22,F,Clinical Research Assistant B,420074,Clinical Research Assistant B,1,SS,NA,38.46,NA,5/22/2019,1/0/1900,0,-6229.57,64322171,UP.STAF,NA,CLINICAL RESEARCH COORDIN,0
14112838,L,6/21/2019,F,N,31,F,Administrative Assistant B,525625,Administrative Assistant B,1,SS,NA,0,#N/A,11/14/2018,1/0/1900,0,-6202.57,10031682,UP.FAC,UNIV,PROFESSOR,0
66647851,A,9/23/2019,F,N,22,F,"Technician, Animal Laboratory",420167,"Technician, Animal Laboratory",1,SS,NA,61.54,NA,9/24/2019,1/0/1900,0,-6247.43,69805341,UP.STAF,UNIV,DIRECTOR D,0
38497726,A,2/6/2019,F,E,59,F,Research Specialist C,320030,Research Specialist C,2,AP,NA,100,NA,2/8/2019,2/10/2019,1,0.29,53756887,UP.FAC,DUAL,ASSISTANT PROFESSOR,0
67115323,A,7/8/2019,F,E,44,F,Research Specialist C,320030,Research Specialist C,2,AP,NA,30.77,NA,7/11/2019,1/0/1900,0,-6236.71,51351691,UP.STAF,UNIV,DIRECTOR E,0
58976047,A,11/11/2019,F,E,40,F,Research Specialist D,320035,Research Specialist D,2,AP,NA,100,NA,11/12/2019,11/18/2019,1,0.86,53250819,UP.FAC,UNIV,PROFESSOR,0
40830393,A,1/28/2019,F,E,22,F,Research Specialist A,320015,Research Specialist A,1,AP,F-1,100,NA,7/30/2019,7/31/2019,1,0.14,10001229,UP.FAC,UNIV,ASSOCIATE PROFESSOR,0
14294232,A,8/26/2019,F,E,38,F,Statistical Analyst A,340430,Statistical Analyst A,2,AP,NA,100,NA,8/28/2019,8/29/2019,1,0.14,83705295,UP.STAF,UNIV,ASSOCIATE DIRECTOR E,0
26943216,A,10/14/2019,F,E,26,F,Statistical Analyst A,340430,Statistical Analyst A,2,AP,F-1,100,NA,10/16/2019,10/24/2019,1,1.14,83705295,UP.STAF,UNIV,ASSOCIATE DIRECTOR E,0
54596991,A,6/10/2019,F,E,22,M,Research Specialist A,320015,Research Specialist A,1,AP,NA,100,NA,6/11/2019,6/18/2019,1,1,10276593,UP.FAC,DUAL,PROFESSOR,0
35405884,A,9/9/2019,F,E,25,F,Research Specialist A,320015,Research Specialist A,1,AP,F-1,100,NA,9/14/2019,10/10/2019,1,3.71,10032756,UP.FAC,UNIV,RESEARCH ASSOCIATE PROFES,0
13944054,A,3/4/2019,F,E,34,M,Director D,120390,Director D,4,AP,NA,53.85,NA,3/5/2019,1/0/1900,0,-6218.43,43869383,UP.STAF,UNIV,DIRECTOR F,0
757,,,,,,,,,,,,,,,,,,,,,,,455
